origin_country,time_position,last_contact,longitude,latitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,baro_altitude,position_source,timestamp
United States,1650480261,1650480261,-118.4244,34.4563,3535.68,False,106.04,68.66,0,3482.34,0,1650480261
United States,1650480075,1650480075,-97.6793,30.2112,182.88,False,66.38,178.67,-1.3,167.64,0,1650480261
United States,1650480261,1650480261,-120.2885,34.7865,1333.5,False,84.91,327.37,0,1348.74,0,1650480261
Canada,1650480261,1650480261,-81.5046,29.7223,11041.38,False,231.37,7.41,0,10668,0,1650480261
United States,1650480173,1650480173,-75.8426,39.964,388.62,False,52.24,64.95,-3.58,259.08,0,1650480261
France,1650480260,1650480260,17.2204,56.345,,False,231.29,257.54,0,9768.84,0,1650480261
Switzerland,1650480260,1650480260,17.6408,43.9242,11567.16,False,199.36,314.37,0.33,11590.02,0,1650480261
United States,1650480261,1650480261,-83.1023,28.7019,11087.1,False,247.77,159.46,0.33,10668,0,1650480261
Bulgaria,1650480260,1650480260,-3.7778,42.1208,10271.76,False,213.77,71.91,0,10347.96,0,1650480261
United States,1650480261,1650480261,-104.573,39.8836,2164.08,False,114.34,74.34,8.45,2202.18,0,1650480261
United States,1650480261,1650480261,-153.7278,59.8928,8107.68,False,134.99,235.4,0.33,8526.78,0,1650480261
United States,1650480183,1650480183,-87.9218,41.9828,,True,10.29,270,,,0,1650480261
United States,1650480261,1650480261,-117.4456,33.9322,518.16,False,46.93,102.67,-2.6,518.16,0,1650480261
Canada,1650480259,1650480259,-68.275,42.8944,10607.04,False,256.1,53.66,0,10668,0,1650480261
United States,1650480261,1650480261,-95.8866,41.9768,10744.2,False,252.49,105.48,0,10668,0,1650480261
United States,1650480259,1650480261,-97.2491,32.7906,2987.04,False,138.25,328.85,11.7,2918.46,0,1650480261
Canada,1650480228,1650480228,-119.9147,40.4604,11376.66,False,226.43,167.67,0.33,11277.6,0,1650480261
United States,1650479991,1650480034,-81.2563,28.85,403.86,False,63.06,205.1,-1.95,335.28,0,1650480261
Canada,1650480261,1650480261,-113.9726,51.1968,1943.1,False,94.45,14.19,10.73,2011.68,0,1650480261
Qatar,1650480112,1650480112,-70.983,42.361,22.86,False,65.26,255.85,-4.88,-45.72,0,1650480261
Switzerland,1650480261,1650480261,-64.5727,33.1091,10759.44,False,224.21,257.81,0,10363.2,0,1650480261
United States,1650480261,1650480261,-81.4289,31.1346,11643.36,False,221.47,357.2,0,11269.98,0,1650480261
United Kingdom,1650480261,1650480261,7.4957,52.065,11567.16,False,229.41,293.81,0,11582.4,0,1650480261
United States,1650480130,1650480130,-87.6084,28.5651,11711.94,False,254.97,115.32,0,11277.6,0,1650480261
Qatar,1650480261,1650480261,-107.9688,49.8533,11292.84,False,246.56,201.8,0,11582.4,0,1650480261
Qatar,1650480261,1650480261,-79.1133,47.0533,12077.7,False,243.66,216.24,0,12192,0,1650480261
Qatar,1650480260,1650480261,-118.8555,50.8217,11932.92,False,243.98,200.23,0,12192,0,1650480261
United States,1650480261,1650480261,-106.4232,36.2657,10706.1,False,212.07,254.38,0,10370.82,0,1650480261
United Kingdom,1650480261,1650480261,3.1231,52.4976,10919.46,False,229.25,48.55,6.5,10919.46,0,1650480261
United States,1650480261,1650480261,-120.7664,35.1623,1043.94,False,73.28,128.16,-0.65,1036.32,0,1650480261
United Kingdom,1650480261,1650480261,1.5571,41.3799,10287,False,238.85,343.87,0.65,10363.2,0,1650480261
United States,1650480034,1650480034,-85.674,38.244,304.8,False,40.22,200.98,-6.5,228.6,0,1650480261
Iceland,1650480260,1650480261,7.2642,50.09,8069.58,False,196.95,286.54,-6.18,8054.34,0,1650480261
United States,1650480252,1650480257,-80.038,25.9955,906.78,False,150.74,269.61,0,838.2,0,1650480261
France,1650480261,1650480261,4.6769,45.6511,4335.78,False,182.12,286.75,9.43,4305.3,0,1650480261
United States,1650480261,1650480261,-91.9072,35.6537,12161.52,False,242.5,87.69,0,11887.2,0,1650480261
United States,1650480220,1650480220,-75.4269,40.6614,129.54,False,36.73,232.97,-3.25,30.48,0,1650480261
Qatar,1650480080,1650480255,89.9827,23.5645,3756.66,False,195.66,237.56,7.15,3909.06,0,1650480261
France,,1650480216,,,,False,9.26,264.38,,,0,1650480261
Ireland,1650480261,1650480261,13.3482,52.3351,632.46,False,84.07,68.46,-5.2,586.74,0,1650480261
United States,1650480261,1650480261,-99.5475,25.7214,11186.16,False,261.45,109.18,0,10668,0,1650480261
United States,1650480261,1650480261,-72.7649,40.552,2651.76,False,144.14,42.98,-0.33,2636.52,0,1650480261
United States,1650480261,1650480261,-112.9798,37.9126,10012.68,False,212.56,209.11,0,9753.6,0,1650480261
United States,1650480256,1650480260,-92.7863,32.1418,13449.3,False,185.82,239.74,0,13106.4,0,1650480261
United States,1650480261,1650480261,-114.4893,34.7539,10393.68,False,252.13,51.96,0,10058.4,0,1650480261
United States,1650480261,1650480261,-76.7275,37.0302,7574.28,False,156.93,215.93,-5.2,7360.92,0,1650480261
United States,1650480261,1650480261,-96.9992,32.552,11917.68,False,205.08,325.11,0,11582.4,0,1650480261
Qatar,1650480261,1650480261,55.6688,24.0514,11125.2,False,258.14,116.77,0.33,10660.38,0,1650480261
Bulgaria,1650480261,1650480261,12.706,45.0654,6713.22,False,183.13,261.44,-7.8,6644.64,0,1650480261
United States,1650479981,1650479982,-80.3183,25.8075,91.44,False,72.81,119.64,-3.9,38.1,0,1650480261
Qatar,1650480261,1650480261,-85.7196,44.4877,11772.9,False,216.45,213.95,2.6,11719.56,0,1650480261
United States,1650480261,1650480261,-77.6974,38.6244,1242.06,False,61.55,286.01,-3.25,1165.86,0,1650480261
France,1650480261,1650480261,8.7555,47.1649,12512.04,False,258.36,127.39,0,12496.8,0,1650480261
United States,1650480259,1650480260,-84.3278,29.9372,12885.42,False,261.7,144.28,-0.33,12496.8,0,1650480261
United States,1650479951,1650479972,-121.5492,37.0477,1028.7,False,37.1,343.07,-1.63,1028.7,0,1650480261
United Kingdom,1650480183,1650480183,-61.5036,45.8955,11582.4,False,208.89,251.03,0,11590.02,0,1650480261
United States,1650480261,1650480261,-74.5758,40.8522,861.06,False,131.72,120.77,-0.33,792.48,0,1650480261
Qatar,1650480228,1650480233,51.5678,25.2624,,True,0,157.5,,,0,1650480261
Ireland,,1650480038,,,,False,7.72,64.69,,,0,1650480261
United States,1650480231,1650480231,-87.9211,42.0028,175.26,False,78.2,90.75,-0.98,144.78,0,1650480261
United States,1650480261,1650480261,-88.6785,43.4623,11971.02,False,255.58,108.18,0.33,11887.2,0,1650480261
United States,1650480261,1650480261,-117.5669,33.0734,8656.32,False,223.43,136.49,6.18,8359.14,0,1650480261
United States,1650480203,1650480203,-109.1432,32.5799,11689.08,False,246.2,103.17,0,11277.6,0,1650480261
United States,1650480261,1650480261,-73.2423,43.7939,4899.66,False,165.96,5.69,-10.4,4914.9,0,1650480261
Canada,1650480074,1650480074,-123.5728,48.6798,693.42,False,61.14,112.25,-4.88,792.48,0,1650480261
United States,1650480260,1650480261,-78.7953,37.273,10942.32,False,206.64,336.37,0,10660.38,0,1650480261
United Kingdom,1650480260,1650480261,-73.895,45.8571,13022.58,False,235.95,255.48,0,13106.4,0,1650480261
United States,1650480260,1650480261,-84.8085,41.278,9304.02,False,216.6,270.82,0,9144,0,1650480261
United Kingdom,1650480259,1650480260,-14.6289,54.9194,12100.56,False,259.39,290.92,0,12184.38,0,1650480261
United States,1650480261,1650480261,-74.17,40.693,,True,6.69,196.88,,,0,1650480261
Republic of Korea,1650480261,1650480261,100.7357,13.5953,914.4,False,98.83,193.24,7.8,891.54,0,1650480261
United States,1650480261,1650480261,-88.4069,41.5479,9486.9,False,213.07,211.27,4.23,9319.26,0,1650480261
United States,1650480261,1650480261,-80.7199,27.6473,10241.28,False,216.37,342,6.18,9875.52,0,1650480261
Germany,1650480261,1650480261,11.5521,48.3472,1257.3,False,91.59,88.71,0,1226.82,0,1650480261
United States,1650480261,1650480261,-103.39,38.4676,10241.28,False,276.1,115.85,5.85,10005.06,0,1650480261
United States,1650480261,1650480261,-118.5081,33.6282,2141.22,False,141.75,101.51,0,2110.74,0,1650480261
Germany,1650480261,1650480261,12.3924,48.8987,6111.24,False,183.76,41.14,8.45,6111.24,0,1650480261
United States,1650480024,1650480024,-122.3024,47.4392,,True,0,151.88,,,0,1650480261
United States,1650480260,1650480261,-76.1476,37.3144,11833.86,False,225.94,205.92,0,11582.4,0,1650480261
Poland,1650480261,1650480261,-8.7836,52.7682,640.08,False,86.54,232.24,-5.53,586.74,0,1650480261
United Kingdom,1650480261,1650480261,-8.9061,49.7205,11269.98,False,228.81,21.08,0,11277.6,0,1650480261
United Kingdom,1650480261,1650480261,-4.6869,55.6854,1371.6,False,108.26,11.79,-4.23,1295.4,0,1650480261
United States,1650480261,1650480261,-96.5088,34.9413,11551.92,False,233.49,15.2,0,11277.6,0,1650480261
Poland,1650480261,1650480261,20.3673,51.5364,8519.16,False,243.47,196.83,13.98,8595.36,0,1650480261
United States,1650480261,1650480261,-84.3139,32.616,10728.96,False,174.72,327.99,0,10363.2,0,1650480261
Republic of Korea,1650480206,1650480213,135.459,38.1137,11163.3,False,180.01,257.79,0,10972.8,0,1650480261
United States,1650480261,1650480261,-80.1217,33.127,11635.74,False,238.66,45.87,0,11277.6,0,1650480261
Japan,1650480253,1650480254,-124.7444,39.712,11612.88,False,233.86,326.03,0,11574.78,0,1650480261
United States,1650480260,1650480260,-115.2394,31.1667,11071.86,False,253.99,133.52,0,10668,0,1650480261
United States,1650480034,1650480034,-84.5088,30.5611,4389.12,False,95.65,293.12,6.18,4267.2,0,1650480261
Saudi Arabia,1650480257,1650480259,53.1432,22.7633,11460.48,False,234.08,270.5,0,10972.8,0,1650480261
United States,1650480261,1650480261,-84.6412,39.9961,10568.94,False,212.48,269.31,0,10363.2,0,1650480261
Poland,1650480261,1650480261,13.9123,51.2455,11826.24,False,219.99,103.39,-0.33,11887.2,0,1650480261
Poland,1650480261,1650480261,19.2557,47.4347,,True,5.4,222.19,,,0,1650480261
Poland,1650480260,1650480261,14.9869,52.5177,8572.5,False,240.84,268.53,8.78,8595.36,0,1650480261
United Kingdom,1650480261,1650480261,-3.3652,51.2163,11399.52,False,229.16,4.64,-5.53,11430,0,1650480261
Poland,1650480261,1650480261,12.4057,56.547,11292.84,False,215.22,87.67,0,11277.6,0,1650480261
Poland,1650480261,1650480261,17.0784,48.0879,7254.24,False,179.42,75.72,14.63,7315.2,0,1650480261
United States,1650480261,1650480261,-84.6188,41.2998,7132.32,False,227.75,45.92,0.98,7010.4,0,1650480261
Poland,1650480261,1650480261,14.4877,42.6066,11612.88,False,199.83,239.01,0,11582.4,0,1650480261
Poland,1650480261,1650480261,-6.7152,53.4696,1531.62,False,102.84,116.44,-2.28,1470.66,0,1650480261
United States,1650480260,1650480261,-118.3798,33.633,1463.04,False,57.12,358.45,-0.98,1493.52,0,1650480261
Canada,1650480261,1650480261,-81.1031,33.5287,13997.94,False,201.19,7.2,0,13716,0,1650480261
United States,1650480261,1650480261,-88.2355,43.0033,7673.34,False,192.69,292.11,3.58,7581.9,0,1650480261
United Kingdom,1650480261,1650480261,10.1205,50.4243,10919.46,False,230.8,311.11,0,10972.8,0,1650480261
United States,1650480261,1650480261,-77.0943,41.0708,9624.06,False,271.15,97.96,-5.2,9456.42,0,1650480261
United States,1650480116,1650480116,-98.4708,29.5251,,True,4.37,247.5,,,0,1650480261
Switzerland,1650480261,1650480261,11.6281,50.9491,10629.9,False,234.44,206.73,0,10668,0,1650480261
Switzerland,1650480261,1650480261,3.7131,50.7801,10675.62,False,236.03,106.46,0,10668,0,1650480261
United States,1650480260,1650480260,-111.964,41.833,1988.82,False,61.84,19.94,-2.28,1988.82,0,1650480261
Germany,1650480260,1650480261,0.7869,51.4153,4046.22,False,183.08,102.83,15.61,4000.5,0,1650480261
United States,1650480261,1650480261,-69.8035,43.1421,5913.12,False,202.11,203.24,-10.08,5958.84,0,1650480261
United States,1650480261,1650480261,-82.7189,39.8389,2926.08,False,146.49,168.45,17.88,2842.26,0,1650480261
United Kingdom,1650480261,1650480261,26.5503,40.0397,11300.46,False,249.55,135.5,0.33,11277.6,0,1650480261
Poland,1650480261,1650480261,19.979,50.1045,990.6,False,82.64,257.78,-4.55,967.74,0,1650480261
United States,1650480254,1650480260,-120.7791,38.379,708.66,False,44.09,11.44,-3.25,723.9,0,1650480261
United Kingdom,1650480261,1650480261,-1.8772,52.8667,10187.94,False,203.45,149.28,-4.88,10195.56,0,1650480261
Poland,1650480260,1650480261,21.6928,42.0141,11582.4,False,206.36,248.81,0,11582.4,0,1650480261
United States,1650480253,1650480253,-120.0289,35.7936,3520.44,False,75.73,143.29,0,3482.34,0,1650480261
Poland,1650480261,1650480261,19.5812,47.5252,1935.48,False,136.33,179.57,-5.2,1912.62,0,1650480261
Poland,1650480261,1650480261,0.6695,52.031,2682.24,False,149.98,255.3,-2.6,2628.9,0,1650480261
Norway,1650480261,1650480261,10.5516,60.9334,6972.3,False,168.65,172.46,-4.88,6842.76,0,1650480261
United States,1650480261,1650480261,-77.4658,35.5079,2072.64,False,84.74,29.05,0.33,1981.2,0,1650480261
Poland,1650480261,1650480261,10.0625,52.0247,11239.5,False,215.92,99.46,0.33,11277.6,0,1650480261
United States,1650480143,1650480152,-85.1334,31.7031,1965.96,False,53.5,223.05,-0.33,1851.66,0,1650480261
United States,1650480260,1650480260,-99.2119,42.3418,8252.46,False,163.56,54.86,0,8229.6,0,1650480261
United Kingdom,1650480261,1650480261,-2.8286,51.3784,609.6,False,72.68,86.35,-3.9,548.64,0,1650480261
Poland,1650480261,1650480261,18.2237,54.4691,1920.24,False,140.91,328.28,16.26,1912.62,0,1650480261
United Kingdom,1650480261,1650480261,10.1352,50.7827,10919.46,False,231.16,293.2,0.33,10972.8,0,1650480261
Poland,1650480261,1650480261,5.6602,51.3577,2087.88,False,141.14,225,-6.18,2034.54,0,1650480261
United Kingdom,1650480261,1650480261,3.8097,52.7019,10949.94,False,221.22,298.47,0.33,10972.8,0,1650480261
United States,1650480261,1650480261,-80.2317,25.8048,556.26,False,112.02,85.26,11.7,502.92,0,1650480261
United States,1650480261,1650480261,-81.381,31.6158,11635.74,False,229.23,19.13,0,11277.6,0,1650480261
United States,1650480260,1650480260,-82.7244,30.6364,11346.18,False,193.53,311.44,0,10972.8,0,1650480261
United States,,1650480258,,,,False,65.4,72.14,0.98,,0,1650480261
United States,1650480261,1650480261,-77.9363,38.7693,967.74,False,59.44,156.54,-2.6,899.16,0,1650480261
United States,1650480261,1650480261,-83.2744,35.5327,11422.38,False,266.59,143.4,-5.2,11109.96,0,1650480261
United States,1650480013,1650480212,-80.0722,27.4667,8686.8,False,207.43,162.24,-9.75,8382,0,1650480261
Turkey,1650480241,1650480243,18.004,44.2653,12466.32,False,254.76,108.73,0,12496.8,0,1650480261
United States,1650480261,1650480261,-78.1392,36.2054,7848.6,False,144.02,26.29,-0.65,7627.62,0,1650480261
United States,1650480261,1650480261,-115.1652,36.1005,762,False,48.36,269.39,0,807.72,0,1650480261
United States,1650480261,1650480261,-96.8117,32.842,3291.84,False,147.42,12.29,8.13,3215.64,0,1650480261
United States,1650480261,1650480261,-119.8773,39.7276,10469.88,False,187.91,248.14,0,10363.2,0,1650480261
United States,1650480257,1650480261,-116.8593,47.752,2270.76,False,72.93,16.39,-2.6,2346.96,0,1650480261
United States,1650480260,1650480261,-97.2684,34.2334,10957.56,False,263.16,104.61,0,10660.38,0,1650480261
United States,1650480062,1650480062,-71.0179,42.3557,,True,7.2,75.94,,,0,1650480261
United States,1650480258,1650480261,-120.833,43.4528,10629.9,False,212.24,165.83,8.45,10728.96,0,1650480261
United States,1650480261,1650480261,-97.6926,29.7559,1226.82,False,65.34,332.83,0.65,1188.72,0,1650480261
United States,1650480261,1650480261,-118.974,34.5099,12877.8,False,236.49,133.94,0,12496.8,0,1650480261
United States,1650480260,1650480260,-100.7556,34.2648,11612.88,False,260.82,98.05,0,11277.6,0,1650480261
United States,,1650480261,,,1554.48,False,43.61,107.15,-4.23,1524,0,1650480261
United States,1650480261,1650480261,-116.2731,32.9703,9860.28,False,208.75,300.67,-10.4,9502.14,0,1650480261
Norway,1650480043,1650480130,9.1591,55.7413,213.36,False,42.6,132.55,-4.23,22311.36,0,1650480261
United States,1650480007,1650480007,-122.3827,37.6155,,True,0.06,216.56,,,0,1650480261
United States,1650480260,1650480261,-99.1019,34.0776,9098.28,False,268.27,117.15,-10.4,8808.72,0,1650480261
United States,1650480261,1650480261,-96.6499,32.7843,1463.04,False,136.14,317.14,-12.03,1455.42,0,1650480261
United States,1650480261,1650480261,-98.5547,29.4625,8267.7,False,117.95,203.66,2.93,7894.32,0,1650480261
United States,1650480261,1650480261,-77.7223,38.8061,3352.8,False,161.93,49.12,-5.2,3253.74,0,1650480261
United States,1650480261,1650480261,-84.1455,33.7347,3390.9,False,122.4,244.08,0.33,3238.5,0,1650480261
Canada,1650480261,1650480261,-122.368,49.0647,5440.68,False,188.49,84.99,12.03,5623.56,0,1650480261
Saudi Arabia,1650480261,1650480261,46.7003,24.8013,3413.76,False,153.15,247.48,13,3246.12,0,1650480261
Germany,1650480261,1650480261,11.0361,52.6091,5212.08,False,115.46,81.54,0,5181.6,0,1650480261
United States,1650480261,1650480261,-111.8547,36.1497,10675.62,False,220.06,318.22,0,10363.2,0,1650480261
United States,1650480261,1650480261,-115.8357,33.7107,10843.26,False,255.28,91.73,3.58,10469.88,0,1650480261
United States,1650480261,1650480261,-83.4681,39.4843,11521.44,False,224.82,169.72,0.65,11285.22,0,1650480261
Germany,1650480261,1650480261,-0.7397,45.0189,10927.08,False,235.62,25.61,0,10972.8,0,1650480261
United States,1650480261,1650480261,-82.7874,28.1608,3223.26,False,149.16,135.84,-10.4,3048,0,1650480261
United States,1650480259,1650480260,-82.3547,34.8083,1333.5,False,89.41,351.73,0.98,1242.06,0,1650480261
United States,1650480261,1650480261,-88.2206,42.1418,3794.76,False,159.18,272.96,12.03,3787.14,0,1650480261
United States,1650480261,1650480261,-102.0948,33.786,12542.52,False,183.71,300.08,0,12192,0,1650480261
United States,1650479987,1650479987,2.5544,49.0188,,True,8.75,264.38,,,0,1650480261
Germany,1650480261,1650480261,14.5482,46.5561,10020.3,False,236.86,118.4,0,10058.4,0,1650480261
Germany,1650480261,1650480261,9.9107,47.5097,8877.3,False,232.13,65.93,-0.33,8839.2,0,1650480261
Germany,1650480261,1650480261,8.2382,50.2111,3101.34,False,137.06,183.23,0,3048,0,1650480261
United States,1650480261,1650480261,-103.0276,34.856,10995.66,False,254.73,115.48,-0.33,10668,0,1650480261
United States,1650480261,1650480261,-104.0772,34.0201,11071.86,False,259.05,107.21,-0.33,10683.24,0,1650480261
United States,1650480182,1650480182,-79.0095,36.3574,838.2,False,75.38,192.61,-6.18,640.08,0,1650480261
Panama,1650480251,1650480251,-77.4454,38.9497,,True,2.83,196.88,,,0,1650480261
United States,1650480261,1650480261,-121.9777,37.6044,1127.76,False,63.31,298.65,-4.23,1143,0,1650480261
United States,1650480261,1650480261,-115.2004,36.2156,678.18,False,33.85,136.85,-1.63,723.9,0,1650480261
United States,1650480261,1650480261,-69.7932,13.4279,6743.7,False,218.92,8.38,7.15,6385.56,0,1650480261
United States,1650480261,1650480261,-87.2319,39.4486,7993.38,False,203.89,160.24,-4.88,7840.98,0,1650480261
United States,1650480065,1650480261,-96.9672,38.5553,8374.38,False,144.31,125.28,0,8229.6,0,1650480261
United States,1650480144,1650480144,-82.2488,26.7675,1074.42,False,85.77,167.88,-2.93,1013.46,0,1650480261
United States,1650480261,1650480261,-95.8433,36.4128,899.16,False,85.04,229.66,0.33,975.36,0,1650480261
United States,1650480260,1650480260,-74.7129,40.5831,571.5,False,46.54,113.45,-0.65,487.68,0,1650480261
Norway,1650480069,1650480072,9.7584,57.3015,60.96,False,2.06,90,-1.3,-38.1,0,1650480261
United States,1650480025,1650480025,-109.3733,35.1324,14097,False,240.73,78.79,-0.33,13114.02,0,1650480261
Greece,1650480261,1650480261,14.8026,46.1187,10584.18,False,260.11,134.44,0.33,10668,0,1650480261
United States,1650480235,1650480235,-116.2457,45.3988,8778.24,False,195,335.53,-7.8,8854.44,0,1650480261
United States,,1650480254,,,,False,64.47,222.09,4.88,,0,1650480261
Panama,1650480261,1650480261,-81.489,28.5329,3238.5,False,158.84,235.02,7.15,3086.1,0,1650480261
United States,1650480261,1650480261,-104.1016,34.5905,11963.4,False,212.73,284.14,0.33,11582.4,0,1650480261
United States,1650480261,1650480261,-74.2915,41.6084,967.74,False,43.04,204.73,-5.2,899.16,0,1650480261
United States,1650480257,1650480257,-79.3115,35.2431,640.08,False,44.82,189.25,0,525.78,0,1650480261
United States,1650480260,1650480261,-75.7409,41.2266,3116.58,False,148.79,234,4.55,3070.86,0,1650480261
United States,1650480259,1650480261,-85.348,39.3254,1478.28,False,83.3,154.38,0,1440.18,0,1650480261
Spain,1650480219,1650480259,-8.7593,33.1445,6263.64,False,129.5,44.68,-0.33,6103.62,0,1650480261
Argentina,1650480255,1650480255,-60.8648,-34.9084,10469.88,False,245.98,72.1,-12.35,10218.42,0,1650480261
United States,1650480261,1650480261,-105.8876,40.9384,11407.14,False,263.31,61.78,0,11277.6,0,1650480261
United States,1650480261,1650480261,-93.5229,40.8829,11445.24,False,247.24,92.86,0,11285.22,0,1650480261
United States,1650480261,1650480261,-114.4916,34.9589,6286.5,False,93.79,279.15,0,6080.76,0,1650480261
Germany,1650480261,1650480261,11.5309,51.2828,11544.3,False,221.79,4.12,0.33,11582.4,0,1650480261
Germany,1650480261,1650480261,12.6452,49.6939,9433.56,False,215.67,9.06,7.15,9494.52,0,1650480261
United States,1650480261,1650480261,-113.1202,32.8959,12009.12,False,238.67,260.82,0,11574.78,0,1650480261
United States,1650480261,1650480261,-80.9796,35.3624,883.92,False,89.68,163.33,-1.95,777.24,0,1650480261
United States,1650480261,1650480261,-112.2231,33.6761,845.82,False,58.68,87.99,-0.33,883.92,0,1650480261
United States,1650480260,1650480260,-84.4599,33.6458,1485.9,False,83.7,185.29,0,1409.7,0,1650480261
Germany,1650480261,1650480261,11.4318,48.401,1691.64,False,136,205.3,-7.48,1645.92,0,1650480261
United States,1650480261,1650480261,-91.138,40.6885,9052.56,False,256.88,71.31,-5.53,8877.3,0,1650480261
United States,1650480252,1650480260,-81.4057,26.2172,5798.82,False,191.16,132.49,-12.35,5532.12,0,1650480261
Greece,1650480260,1650480261,24.0331,38.0415,800.1,False,97.33,217.05,-5.85,777.24,0,1650480261
Saudi Arabia,1650480086,1650480134,46.4578,24.9279,5532.12,False,155.8,280.27,12.68,5181.6,0,1650480261
United States,1650480261,1650480261,-107.6747,35.9046,11925.3,False,202.68,254.69,0.33,11582.4,0,1650480261
Greece,1650480260,1650480260,22.7936,38.9315,10744.2,False,259.88,138.61,0.98,10660.38,0,1650480261
Canada,1650480082,1650480084,-107.2844,33.2873,11689.08,False,238.62,152.39,0,11277.6,0,1650480261
United States,1650480261,1650480261,-80.9513,29.0579,38.1,False,23.98,67.29,4.23,-30.48,0,1650480261
United States,1650480065,1650480076,-86.3438,39.7759,571.5,False,62.21,134.66,-3.58,533.4,0,1650480261
United States,1650480261,1650480261,-97.0398,39.8033,10500.36,False,215.83,238.05,0,10355.58,0,1650480261
United States,1650480256,1650480256,-111.4209,33.1695,1051.56,False,52.91,76.5,1.3,1066.8,0,1650480261
United States,1650479961,1650480256,-114.8282,46.5101,9906,False,278.63,103.34,0,10058.4,0,1650480261
Greece,1650480261,1650480261,25.8763,40.7941,1600.2,False,106.73,176.13,16.58,1600.2,0,1650480261
United States,1650480226,1650480227,-110.0835,32.1851,5631.18,False,181.41,263,-10.08,5425.44,0,1650480261
United States,1650480261,1650480261,-96.2565,38.4339,10218.42,False,246.22,96,-0.33,10050.78,0,1650480261
United States,1650480220,1650480242,-114.6925,43.4582,11894.82,False,289.74,126.63,0,11879.58,0,1650480261
United States,1650479611,1650480260,-98.8174,32.1725,7170.42,False,162.22,84.72,-8.78,7048.5,0,1650480261
Canada,1650480259,1650480261,-78.4384,44.1914,1135.38,False,38.24,227.73,2.28,1089.66,0,1650480261
Panama,,1650480261,,,,False,152.72,284.04,1.3,,0,1650480261
Germany,1650480261,1650480261,4.4361,45.6076,11269.98,False,229.19,235.24,0.33,11277.6,0,1650480261
United States,1650480260,1650480260,-81.0959,38.5164,11247.12,False,210.07,252.76,0,10972.8,0,1650480261
United States,1650480260,1650480261,-94.3327,29.9892,12915.9,False,292.32,100.34,0,12496.8,0,1650480261
United States,1650480223,1650480232,-112.1076,40.883,2819.4,False,127.06,354.89,-3.25,2804.16,0,1650480261
United States,1650480251,1650480252,-81.4255,33.9574,8816.34,False,225.28,215.61,6.5,8503.92,0,1650480261
United States,1650480259,1650480259,-112.0026,33.4382,,True,2.06,132.19,,,0,1650480261
United States,1650480261,1650480261,-87.2465,32.6716,9837.42,False,242.17,77.74,-4.88,9471.66,0,1650480261
Mexico,1650480261,1650480261,-98.7097,19.703,5882.64,False,175.24,34.72,1.95,5524.5,0,1650480261
United States,1650480259,1650480259,-118.0664,32.224,6507.48,False,178.59,178.35,0,6355.08,0,1650480261
United States,1650480261,1650480261,-121.0443,36.096,9707.88,False,217.03,322.13,-17.56,9456.42,0,1650480261
Spain,1650480261,1650480261,-7.1813,39.5314,9235.44,False,203.98,65.57,-0.33,9144,0,1650480261
United States,1650480261,1650480261,-84.7953,39.8274,12382.5,False,204.6,261.18,0,12192,0,1650480261
United States,1650480261,1650480261,-74.6298,40.1091,2987.04,False,154.41,47.7,0,2926.08,0,1650480261
Austria,1650480042,1650480054,3.011,50.5527,388.62,False,64.78,77.62,-3.25,350.52,0,1650480261
United States,1650480261,1650480261,-101.1552,40.5761,10180.32,False,267.3,70.9,0,10066.02,0,1650480261
United States,1650480261,1650480261,-88.5055,41.9655,10203.18,False,251.27,130.93,0,10058.4,0,1650480261
Argentina,1650480261,1650480261,-59.5784,-33.9365,6530.34,False,203,158.44,-11.38,6355.08,0,1650480261
United States,1650480260,1650480261,-94.4393,41.5609,11102.34,False,217.2,185.85,0,10972.8,0,1650480261
United States,1650480260,1650480260,-81.2454,36.9182,13350.24,False,222.07,238.74,-0.65,13106.4,0,1650480261
United States,1650480260,1650480260,-79.516,29.0459,10759.44,False,228.74,197.95,0,10363.2,0,1650480261
United Kingdom,1650480261,1650480261,-3.5551,53.5111,3108.96,False,123.85,311.97,0.33,3048,0,1650480261
United States,1650480261,1650480261,-88.8416,41.1209,10828.02,False,240.74,101.84,0,10668,0,1650480261
United Kingdom,1650480201,1650480201,2.7806,39.5643,175.26,False,59.38,238.1,-3.25,190.5,0,1650480261
Germany,1650480261,1650480261,12.2931,49.0314,9814.56,False,226.9,27.84,-7.48,9883.14,0,1650480261
United States,1650480261,1650480261,-76.6771,42.9918,3238.5,False,179.36,73.33,-0.33,3215.64,0,1650480261
United Kingdom,1650480261,1650480261,-3.1274,50.6416,4914.9,False,142.6,261.29,0,4876.8,0,1650480261
United States,1650480261,1650480261,-84.8309,34.8725,2575.56,False,77.2,137.7,0,2468.88,0,1650480261
United States,1650480259,1650480259,-77.2342,39.5405,853.44,False,49.52,222.47,1.95,792.48,0,1650480261
United States,1650480261,1650480261,-82.7283,40.2191,3398.52,False,170.91,2.07,14.96,3307.08,0,1650480261
United States,1650480260,1650480261,-78.3489,39.2762,3924.3,False,191.11,120.22,-10.73,3840.48,0,1650480261
United States,1650480261,1650480261,-81.7158,28.0651,3124.2,False,73.58,99.66,0,2956.56,0,1650480261
Turkey,1650480255,1650480260,33.5027,35.1573,,True,0,19.69,,,0,1650480261
United States,1650480258,1650480261,-83.6334,42.5948,861.06,False,126.54,50.94,0,807.72,0,1650480261
